symbol,timestamp,open,high,low,close,volume,trade_count,vwap
AAPL,2026-03-02 15:12:00+00:00,263.525,264.07,263.455,263.982,111892.0,3060.0,263.830969
AAPL,2026-03-02 15:13:00+00:00,264.0399,264.18,263.765,263.83,97500.0,3099.0,264.0112
AAPL,2026-03-02 15:14:00+00:00,263.82,263.9,263.65,263.8,97441.0,2754.0,263.777165
AAPL,2026-03-02 15:15:00+00:00,263.82,264.109,263.78,264.0,63339.0,2314.0,263.935716
AAPL,2026-03-02 15:16:00+00:00,264.015,264.5399,264.009,264.36,93791.0,2898.0,264.314366
AAPL,2026-03-02 15:17:00+00:00,264.34,264.34,264.06,264.07,73032.0,2243.0,264.204637
AAPL,2026-03-02 15:18:00+00:00,264.1,264.1575,263.97,264.02,72741.0,2452.0,264.061291
AAPL,2026-03-02 15:19:00+00:00,264.01,264.19,263.7005,264.12,111173.0,3074.0,263.888431
AAPL,2026-03-02 15:20:00+00:00,264.12,264.34,263.91,264.25,72489.0,2455.0,264.160477
AAPL,2026-03-02 15:21:00+00:00,264.25,264.3,263.77,263.83,99810.0,2828.0,264.014319
AAPL,2026-03-02 15:22:00+00:00,263.84,263.88,263.48,263.56,91586.0,2753.0,263.64622
AAPL,2026-03-02 15:23:00+00:00,263.52,264.13,263.52,264.1,67084.0,2233.0,263.902256
AAPL,2026-03-02 15:24:00+00:00,264.095,264.19,263.81,263.99,57990.0,2267.0,263.959935
AAPL,2026-03-02 15:25:00+00:00,264.01,264.075,263.88,263.915,55528.0,2106.0,263.982143
AAPL,2026-03-02 15:26:00+00:00,263.88,263.91,263.69,263.73,57528.0,2289.0,263.798142
AAPL,2026-03-02 15:27:00+00:00,263.77,263.96,262.89,263.59,116262.0,3717.0,263.663536
AAPL,2026-03-02 15:28:00+00:00,263.531,263.845,263.531,263.78,51578.0,2070.0,263.72532
AAPL,2026-03-02 15:29:00+00:00,263.8,263.915,263.695,263.81,59722.0,1967.0,263.797402
AAPL,2026-03-02 15:30:00+00:00,263.82,264.07,263.77,263.99,77800.0,2343.0,263.921776
AAPL,2026-03-02 15:31:00+00:00,264.01,264.09,263.82,264.01,49974.0,2109.0,263.956937
AAPL,2026-03-02 15:32:00+00:00,264.015,264.017,263.68,263.755,46472.0,1971.0,263.808759
AAPL,2026-03-02 15:33:00+00:00,263.77,264.18,263.735,264.02,56933.0,2091.0,263.939655
AAPL,2026-03-02 15:34:00+00:00,264.02,264.33,263.97,264.16,61967.0,1899.0,264.181931
AAPL,2026-03-02 15:35:00+00:00,264.145,264.367,264.121,264.32,65462.0,6603.0,264.25517
AAPL,2026-03-02 15:36:00+00:00,264.28,264.405,264.06,264.37,74182.0,2214.0,264.281698
AAPL,2026-03-02 15:37:00+00:00,264.37,264.59,264.32,264.365,85218.0,2341.0,264.422647
AAPL,2026-03-02 15:38:00+00:00,264.28,264.435,264.12,264.4214,78522.0,2153.0,264.278196
AAPL,2026-03-02 15:39:00+00:00,264.425,264.44,264.11,264.19,66195.0,2089.0,264.233994
AAPL,2026-03-02 15:40:00+00:00,264.22,264.25,263.91,263.97,59401.0,2276.0,264.039239
AAPL,2026-03-02 15:41:00+00:00,263.97,264.09,263.815,263.92,47602.0,1949.0,263.957215
AAPL,2026-03-02 15:42:00+00:00,263.91,264.03,263.815,263.915,37057.0,1821.0,263.923766
AAPL,2026-03-02 15:43:00+00:00,263.92,263.98,263.75,263.87,43352.0,1788.0,263.874862
AAPL,2026-03-02 15:44:00+00:00,263.88,263.95,263.75,263.83,34216.0,1514.0,263.836799
AAPL,2026-03-02 15:45:00+00:00,263.81,263.968,263.77,263.78,59004.0,2067.0,263.867297
AAPL,2026-03-02 15:46:00+00:00,263.75,263.8,263.535,263.545,45167.0,1860.0,263.633256
AAPL,2026-03-02 15:47:00+00:00,263.53,263.72,263.42,263.43,52907.0,2129.0,263.596298
AAPL,2026-03-02 15:48:00+00:00,263.44,263.44,262.9201,262.9385,77979.0,2640.0,263.131811
AAPL,2026-03-02 15:49:00+00:00,262.92,262.96,262.745,262.79,86031.0,2467.0,262.865623
AAPL,2026-03-02 15:50:00+00:00,262.77,262.79,262.63,262.745,56798.0,2121.0,262.720204
AAPL,2026-03-02 15:51:00+00:00,262.74,262.86,262.7,262.7225,75164.0,2493.0,262.785755
AAPL,2026-03-02 15:52:00+00:00,262.705,262.74,262.44,262.44,60279.0,2333.0,262.599763
AAPL,2026-03-02 15:53:00+00:00,262.44,262.45,262.25,262.315,61344.0,2363.0,262.358696
AAPL,2026-03-02 15:54:00+00:00,262.315,262.315,262.15,262.15,50206.0,2108.0,262.246373
AAPL,2026-03-02 15:55:00+00:00,262.14,262.27,262.0,262.255,62383.0,2334.0,262.115238
AAPL,2026-03-02 15:56:00+00:00,262.255,262.75,262.255,262.72,69953.0,2226.0,262.537708
AAPL,2026-03-02 15:57:00+00:00,262.74,262.79,262.52,262.52,48988.0,1826.0,262.675506
AAPL,2026-03-02 15:58:00+00:00,262.51,262.65,262.46,262.6,50230.0,1951.0,262.554848
AAPL,2026-03-02 15:59:00+00:00,262.63,262.765,262.6,262.71,55641.0,1852.0,262.682536
AAPL,2026-03-02 16:00:00+00:00,262.71,262.79,262.6,262.74,180605.0,1907.0,262.689529
AAPL,2026-03-02 16:01:00+00:00,262.72,263.1199,262.67,263.077,58422.0,2096.0,262.925279
AAPL,2026-03-02 16:02:00+00:00,263.08,263.3,263.06,263.195,88599.0,2652.0,263.20197
AAPL,2026-03-02 16:03:00+00:00,263.19,263.37,263.02,263.3,53336.0,1978.0,263.207771
AAPL,2026-03-02 16:04:00+00:00,263.26,263.8,263.26,263.775,66628.0,2016.0,263.553775
AAPL,2026-03-02 16:05:00+00:00,263.7832,264.21,263.7601,264.2,75997.0,2198.0,263.943856
AAPL,2026-03-02 16:06:00+00:00,264.22,264.3374,264.21,264.285,50377.0,1879.0,264.265089
AAPL,2026-03-02 16:07:00+00:00,264.27,264.63,264.26,264.6,64124.0,2045.0,264.459074
AAPL,2026-03-02 16:08:00+00:00,264.6,264.72,264.54,264.665,73031.0,1939.0,264.634373
AAPL,2026-03-02 16:09:00+00:00,264.6699,264.96,264.6699,264.935,68209.0,2061.0,264.793312
AAPL,2026-03-02 16:10:00+00:00,264.9352,264.98,264.68,264.69,75965.0,2154.0,264.873822
AAPL,2026-03-02 16:11:00+00:00,264.68,264.76,264.63,264.75,49891.0,2006.0,264.69582
AAPL,2026-03-02 16:12:00+00:00,264.72,264.79,264.58,264.735,122373.0,3027.0,264.672467
AAPL,2026-03-02 16:13:00+00:00,264.73,264.8,264.58,264.695,74535.0,2222.0,264.70495
AAPL,2026-03-02 16:14:00+00:00,264.695,264.89,264.6201,264.78,52551.0,2004.0,264.758193
AAPL,2026-03-02 16:15:00+00:00,264.82,264.99,264.65,264.7301,69434.0,2273.0,264.802
AAPL,2026-03-02 16:16:00+00:00,264.74,264.77,264.54,264.61,52623.0,2007.0,264.665572
AAPL,2026-03-02 16:17:00+00:00,264.64,264.8,264.45,264.5,59879.0,1956.0,264.607594
AAPL,2026-03-02 16:18:00+00:00,264.51,264.7556,264.355,264.695,53740.0,2138.0,264.5477
AAPL,2026-03-02 16:19:00+00:00,264.68,264.79,264.53,264.575,45738.0,1807.0,264.66737
AAPL,2026-03-02 16:20:00+00:00,264.5715,264.62,264.46,264.51,54677.0,2087.0,264.520119
AAPL,2026-03-02 16:21:00+00:00,264.55,264.89,264.55,264.67,54518.0,1879.0,264.703127
AAPL,2026-03-02 16:22:00+00:00,264.6899,264.95,264.66,264.9,53964.0,1868.0,264.85095
AAPL,2026-03-02 16:23:00+00:00,264.94,265.035,264.84,264.86,59240.0,2354.0,264.942585
AAPL,2026-03-02 16:24:00+00:00,264.87,264.9,264.65,264.84,56292.0,2100.0,264.792058
AAPL,2026-03-02 16:25:00+00:00,264.885,264.94,264.5787,264.5787,34288.0,1794.0,264.813668
AAPL,2026-03-02 16:26:00+00:00,264.585,264.7,264.51,264.55,45072.0,1941.0,264.621645
AAPL,2026-03-02 16:27:00+00:00,264.55,264.65,264.1,264.18,49128.0,2197.0,264.331938
AAPL,2026-03-02 16:28:00+00:00,264.17,264.325,264.05,264.305,43872.0,1859.0,264.211275
AAPL,2026-03-02 16:29:00+00:00,264.33,264.48,264.26,264.36,53764.0,2146.0,264.368515
AAPL,2026-03-02 16:30:00+00:00,264.36,264.6,264.34,264.465,39265.0,1805.0,264.501809
AAPL,2026-03-02 16:31:00+00:00,264.49,264.51,264.03,264.03,44094.0,1933.0,264.322085
AAPL,2026-03-02 16:32:00+00:00,264.04,264.27,264.0,264.189,52470.0,2046.0,264.084696
AAPL,2026-03-02 16:33:00+00:00,264.19,264.22,264.09,264.22,45458.0,1755.0,264.16421
AAPL,2026-03-02 16:34:00+00:00,264.225,264.725,264.08,264.69,72111.0,2620.0,264.363539
AAPL,2026-03-02 16:35:00+00:00,264.7,264.7554,264.47,264.72,41186.0,1787.0,264.619186
AAPL,2026-03-02 16:36:00+00:00,264.72,264.96,264.72,264.815,52479.0,1823.0,264.852643
AAPL,2026-03-02 16:37:00+00:00,264.84,265.225,264.84,265.195,107564.0,2486.0,265.011661
AAPL,2026-03-02 16:38:00+00:00,265.2,265.3617,265.19,265.32,74395.0,2097.0,265.292734
AAPL,2026-03-02 16:39:00+00:00,265.29,265.32,265.17,265.23,49419.0,1694.0,265.233055
AAPL,2026-03-02 16:40:00+00:00,265.21,265.47,265.21,265.4398,56485.0,1828.0,265.385408
AAPL,2026-03-02 16:41:00+00:00,265.44,265.68,265.42,265.61,55411.0,1982.0,265.544347
AAPL,2026-03-02 16:42:00+00:00,265.61,265.61,265.31,265.3301,46149.0,1884.0,265.433474
AAPL,2026-03-02 16:43:00+00:00,265.4,265.57,265.385,265.5,54125.0,1814.0,265.496708
AAPL,2026-03-02 16:44:00+00:00,265.525,265.688,265.5075,265.63,40573.0,1680.0,265.590312
AAPL,2026-03-02 16:45:00+00:00,265.6509,265.71,265.55,265.655,63047.0,1810.0,265.641114
AAPL,2026-03-02 16:46:00+00:00,265.65,265.8,265.57,265.735,53973.0,1995.0,265.703114
AAPL,2026-03-02 16:47:00+00:00,265.739,265.9484,265.62,265.81,66182.0,2070.0,265.806064
AAPL,2026-03-02 16:48:00+00:00,265.81,265.89,265.55,265.66,82181.0,2641.0,265.669658
AAPL,2026-03-02 16:49:00+00:00,265.6401,265.85,265.56,265.6,35996.0,1652.0,265.717201
AAPL,2026-03-02 16:50:00+00:00,265.63,265.63,265.415,265.55,50639.0,1722.0,265.497577
AAPL,2026-03-02 16:51:00+00:00,265.56,265.56,265.325,265.36,69101.0,2006.0,265.430641
AAPL,2026-03-02 16:52:00+00:00,265.355,265.73,265.33,265.6306,73404.0,2095.0,265.520504
AAPL,2026-03-02 16:53:00+00:00,265.6255,265.75,265.61,265.62,28835.0,1665.0,265.684866
AAPL,2026-03-02 16:54:00+00:00,265.625,265.67,265.38,265.47,89554.0,2073.0,265.561637
AAPL,2026-03-02 16:55:00+00:00,265.47,265.78,265.39,265.73,79526.0,2401.0,265.598614
AAPL,2026-03-02 16:56:00+00:00,265.73,265.84,265.665,265.78,58816.0,1621.0,265.761797
AAPL,2026-03-02 16:57:00+00:00,265.785,265.88,265.74,265.84,39281.0,1633.0,265.81972
AAPL,2026-03-02 16:58:00+00:00,265.84,265.87,265.75,265.84,38880.0,1754.0,265.825139
AAPL,2026-03-02 16:59:00+00:00,265.88,265.91,265.81,265.9,36572.0,1704.0,265.868995
AAPL,2026-03-02 17:00:00+00:00,265.88,265.9,265.78,265.8,32702.0,1690.0,265.837469
AAPL,2026-03-02 17:01:00+00:00,265.805,265.85,265.59,265.65,46272.0,1774.0,265.712621
AAPL,2026-03-02 17:02:00+00:00,265.6696,265.77,265.62,265.695,31396.0,1532.0,265.708559
AAPL,2026-03-02 17:03:00+00:00,265.7,265.8,265.65,265.8,41987.0,1686.0,265.72009
AAPL,2026-03-02 17:04:00+00:00,265.76,265.99,265.74,265.95,38720.0,1609.0,265.939217
AAPL,2026-03-02 17:05:00+00:00,265.95,266.09,265.93,266.025,98741.0,2281.0,266.011546
AAPL,2026-03-02 17:06:00+00:00,266.04,266.1547,265.93,265.965,57776.0,1903.0,266.064519
AAPL,2026-03-02 17:07:00+00:00,265.95,265.985,265.59,265.6,53672.0,1877.0,265.797228
AAPL,2026-03-02 17:08:00+00:00,265.59,265.82,265.515,265.82,38061.0,1741.0,265.669792
AAPL,2026-03-02 17:09:00+00:00,265.77,265.9099,265.76,265.84,39415.0,1569.0,265.839941
AAPL,2026-03-02 17:10:00+00:00,265.825,265.91,265.72,265.78,35547.0,1674.0,265.808406
AAPL,2026-03-02 17:11:00+00:00,265.76,265.805,265.63,265.805,38328.0,1667.0,265.70341
AAPL,2026-03-02 17:12:00+00:00,265.79,265.79,265.6701,265.6801,27807.0,1463.0,265.724827
AAPL,2026-03-02 17:13:00+00:00,265.68,265.96,265.67,265.905,41823.0,1544.0,265.830371
AAPL,2026-03-02 17:14:00+00:00,265.92,265.95,265.835,265.86,31749.0,1526.0,265.884197
AAPL,2026-03-02 17:15:00+00:00,265.935,266.17,265.8599,266.13,64564.0,1976.0,266.028655
AAPL,2026-03-02 17:16:00+00:00,266.135,266.2,266.0,266.18,46680.0,1213.0,266.097639
AAPL,2026-03-02 17:17:00+00:00,266.155,266.189,266.025,266.025,44490.0,739.0,266.142656
AAPL,2026-03-02 17:18:00+00:00,266.05,266.07,265.94,265.9691,42944.0,1030.0,266.005092
AAPL,2026-03-02 17:19:00+00:00,265.96,266.13,265.96,266.05,34573.0,756.0,266.055432
AAPL,2026-03-02 17:20:00+00:00,266.07,266.11,266.0,266.04,21569.0,846.0,266.061895
AAPL,2026-03-02 17:21:00+00:00,266.03,266.08,265.98,266.06,46229.0,1108.0,266.02891
AAPL,2026-03-02 17:22:00+00:00,266.07,266.15,265.785,265.8901,54775.0,1392.0,265.966867
AAPL,2026-03-02 17:23:00+00:00,265.915,266.045,265.9,265.925,29876.0,795.0,265.97066
AAPL,2026-03-02 17:24:00+00:00,265.975,266.17,265.975,266.16,17520.0,661.0,266.101763
AAPL,2026-03-02 17:25:00+00:00,266.17,266.19,265.9,265.95,27491.0,747.0,266.022472
AAPL,2026-03-02 17:26:00+00:00,265.94,265.98,265.87,265.915,22278.0,693.0,265.923481
AAPL,2026-03-02 17:27:00+00:00,265.93,266.07,265.86,265.985,27611.0,824.0,265.977236
AAPL,2026-03-02 17:28:00+00:00,265.98,266.06,265.9019,265.97,60799.0,944.0,265.990976
AAPL,2026-03-02 17:29:00+00:00,265.98,266.12,265.98,266.0,74588.0,737.0,266.04184
AAPL,2026-03-02 17:30:00+00:00,265.995,266.01,265.8,265.8448,44789.0,1005.0,265.894863
AAPL,2026-03-02 17:31:00+00:00,265.85,265.96,265.79,265.835,30246.0,703.0,265.868618
AAPL,2026-03-02 17:32:00+00:00,265.82,266.0251,265.7,265.71,29299.0,895.0,265.853539
AAPL,2026-03-02 17:33:00+00:00,265.69,265.8,265.65,265.71,51915.0,1051.0,265.698202
AAPL,2026-03-02 17:34:00+00:00,265.7337,265.7337,265.63,265.675,38891.0,1083.0,265.686982
AAPL,2026-03-02 17:35:00+00:00,265.66,265.8599,265.66,265.8133,30534.0,781.0,265.797904
AAPL,2026-03-02 17:36:00+00:00,265.825,265.98,265.8217,265.835,32904.0,921.0,265.898616
AAPL,2026-03-02 17:37:00+00:00,265.86,265.89,265.78,265.78,25433.0,712.0,265.845694
AAPL,2026-03-02 17:38:00+00:00,265.78,265.795,265.53,265.545,29053.0,828.0,265.611643
AAPL,2026-03-02 17:39:00+00:00,265.52,265.76,265.5,265.695,26033.0,724.0,265.639028
AAPL,2026-03-02 17:40:00+00:00,265.69,265.83,265.67,265.76,25465.0,653.0,265.751734
AAPL,2026-03-02 17:41:00+00:00,265.79,266.17,265.79,266.0,47409.0,1043.0,266.007591
AAPL,2026-03-02 17:42:00+00:00,266.0,266.065,265.94,266.065,59372.0,796.0,266.007109
AAPL,2026-03-02 17:43:00+00:00,266.01,266.14,265.97,266.0113,48793.0,980.0,266.042637
AAPL,2026-03-02 17:44:00+00:00,265.99,266.015,265.92,265.94,24325.0,735.0,265.965369
AAPL,2026-03-02 17:45:00+00:00,265.97,266.08,265.88,265.895,55405.0,1205.0,265.988581
AAPL,2026-03-02 17:46:00+00:00,265.91,266.0,265.845,265.86,25574.0,886.0,265.920315
AAPL,2026-03-02 17:47:00+00:00,265.88,266.02,265.87,265.88,43901.0,840.0,265.933558
AAPL,2026-03-02 17:48:00+00:00,265.875,265.93,265.72,265.73,81349.0,1215.0,265.80465
AAPL,2026-03-02 17:49:00+00:00,265.75,265.75,265.5101,265.6,44497.0,1445.0,265.58538
AAPL,2026-03-02 17:50:00+00:00,265.66,265.7,265.59,265.68,39287.0,835.0,265.646106
AAPL,2026-03-02 17:51:00+00:00,265.68,265.97,265.66,265.8,46045.0,1012.0,265.817709
AAPL,2026-03-02 17:52:00+00:00,265.77,265.8288,265.6301,265.68,37183.0,792.0,265.725031
AAPL,2026-03-02 17:53:00+00:00,265.675,265.69,265.57,265.6105,49925.0,966.0,265.611789
AAPL,2026-03-02 17:54:00+00:00,265.62,265.74,265.61,265.675,23310.0,692.0,265.659301
AAPL,2026-03-02 17:55:00+00:00,265.675,265.675,265.6,265.65,35840.0,828.0,265.63689
AAPL,2026-03-02 17:56:00+00:00,265.6501,265.74,265.48,265.515,57132.0,1095.0,265.604785
AAPL,2026-03-02 17:57:00+00:00,265.535,265.59,265.44,265.585,33604.0,817.0,265.506518
AAPL,2026-03-02 17:58:00+00:00,265.579,265.99,265.56,265.99,86791.0,1724.0,265.811459
AAPL,2026-03-02 17:59:00+00:00,265.99,266.12,265.94,266.1,33309.0,855.0,266.063592
AAPL,2026-03-02 18:00:00+00:00,266.12,266.25,266.01,266.12,41771.0,1039.0,266.139988
AAPL,2026-03-02 18:01:00+00:00,266.1001,266.1841,266.08,266.1628,30462.0,707.0,266.12201
AAPL,2026-03-02 18:02:00+00:00,266.1828,266.29,266.07,266.07,45158.0,1014.0,266.225267
AAPL,2026-03-02 18:03:00+00:00,266.055,266.055,265.83,265.905,181932.0,2032.0,265.90986
AAPL,2026-03-02 18:04:00+00:00,265.895,265.9199,265.77,265.83,27686.0,680.0,265.855508
AAPL,2026-03-02 18:05:00+00:00,265.85,266.1,265.84,266.065,31677.0,647.0,265.986293
AAPL,2026-03-02 18:06:00+00:00,266.05,266.065,265.8301,265.895,24173.0,666.0,265.933002
AAPL,2026-03-02 18:07:00+00:00,265.9082,265.91,265.84,265.8799,13699.0,502.0,265.875826
AAPL,2026-03-02 18:08:00+00:00,265.85,265.855,265.7089,265.74,25358.0,653.0,265.783489
AAPL,2026-03-02 18:09:00+00:00,265.725,265.74,265.6313,265.655,26874.0,688.0,265.673642
AAPL,2026-03-02 18:10:00+00:00,265.655,265.7,265.5501,265.64,26675.0,722.0,265.617078
AAPL,2026-03-02 18:11:00+00:00,265.6301,265.7899,265.54,265.7899,38226.0,922.0,265.642884
AAPL,2026-03-02 18:12:00+00:00,265.765,265.79,265.61,265.66,46970.0,1163.0,265.695061
AAPL,2026-03-02 18:13:00+00:00,265.675,265.78,265.66,265.77,26199.0,602.0,265.735428
AAPL,2026-03-02 18:14:00+00:00,265.75,265.85,265.74,265.81,40759.0,1116.0,265.796832
AAPL,2026-03-02 18:15:00+00:00,265.8101,265.83,265.58,265.59,29150.0,888.0,265.73531
AAPL,2026-03-02 18:16:00+00:00,265.6,265.6,265.4,265.555,45339.0,1160.0,265.489198
AAPL,2026-03-02 18:17:00+00:00,265.56,265.615,265.42,265.46,30651.0,774.0,265.502388
AAPL,2026-03-02 18:18:00+00:00,265.461,265.54,265.43,265.5212,24974.0,610.0,265.484363
AAPL,2026-03-02 18:19:00+00:00,265.5008,265.59,265.43,265.47,31242.0,841.0,265.506648
AAPL,2026-03-02 18:20:00+00:00,265.47,265.4755,265.35,265.37,35127.0,847.0,265.404852
AAPL,2026-03-02 18:21:00+00:00,265.384,265.6216,265.36,265.52,25110.0,810.0,265.504656
AAPL,2026-03-02 18:22:00+00:00,265.5301,265.671,265.52,265.59,25450.0,843.0,265.582244
AAPL,2026-03-02 18:23:00+00:00,265.61,265.61,265.3902,265.3902,31044.0,865.0,265.4666
AAPL,2026-03-02 18:24:00+00:00,265.41,265.49,265.27,265.27,20479.0,675.0,265.402725
AAPL,2026-03-02 18:25:00+00:00,265.2899,265.34,265.25,265.306,36229.0,738.0,265.295918
AAPL,2026-03-02 18:26:00+00:00,265.28,265.49,265.28,265.49,22289.0,608.0,265.400586
AAPL,2026-03-02 18:27:00+00:00,265.54,265.58,265.46,265.49,22481.0,564.0,265.510528
AAPL,2026-03-02 18:28:00+00:00,265.5,265.62,265.5,265.59,25293.0,589.0,265.560939
AAPL,2026-03-02 18:29:00+00:00,265.595,265.6,265.48,265.5,20601.0,572.0,265.540787
AAPL,2026-03-02 18:30:00+00:00,265.528,265.5501,265.27,265.32,37225.0,834.0,265.376502
AAPL,2026-03-02 18:31:00+00:00,265.325,265.3599,265.23,265.27,27719.0,904.0,265.29695
AAPL,2026-03-02 18:32:00+00:00,265.25,265.315,265.19,265.29,29975.0,828.0,265.248932
AAPL,2026-03-02 18:33:00+00:00,265.29,265.35,265.26,265.27,37515.0,835.0,265.294263
AAPL,2026-03-02 18:34:00+00:00,265.26,265.375,265.23,265.23,35347.0,939.0,265.318946
AAPL,2026-03-02 18:35:00+00:00,265.23,265.29,265.19,265.285,30683.0,816.0,265.242218
AAPL,2026-03-02 18:36:00+00:00,265.28,265.29,265.12,265.13,31118.0,1067.0,265.190578
AAPL,2026-03-02 18:37:00+00:00,265.1399,265.155,265.06,265.15,30803.0,813.0,265.118552
AAPL,2026-03-02 18:38:00+00:00,265.15,265.15,264.89,265.0087,61285.0,1463.0,265.016104
AAPL,2026-03-02 18:39:00+00:00,265.0007,265.17,264.97,265.1,28384.0,691.0,265.098021
AAPL,2026-03-02 18:40:00+00:00,265.09,265.09,264.92,265.03,43930.0,909.0,265.0308
AAPL,2026-03-02 18:41:00+00:00,265.02,265.06,264.92,264.945,33881.0,750.0,265.008157
AAPL,2026-03-02 18:42:00+00:00,264.94,264.96,264.83,264.88,27911.0,718.0,264.903422
AAPL,2026-03-02 18:43:00+00:00,264.88,265.24,264.8601,265.19,58172.0,1185.0,265.147354
AAPL,2026-03-02 18:44:00+00:00,265.19,265.19,264.98,265.01,24900.0,582.0,265.048775
AAPL,2026-03-02 18:45:00+00:00,265.02,265.02,264.83,264.87,32230.0,745.0,264.947693
AAPL,2026-03-02 18:46:00+00:00,264.8607,264.8925,264.6,264.62,38935.0,972.0,264.797561
AAPL,2026-03-02 18:47:00+00:00,264.62,264.635,264.36,264.5312,64579.0,1377.0,264.46903
AAPL,2026-03-02 18:48:00+00:00,264.5411,264.8206,264.54,264.8001,39115.0,638.0,264.725627
AAPL,2026-03-02 18:49:00+00:00,264.825,264.83,264.7,264.73,24106.0,561.0,264.771036
AAPL,2026-03-02 18:50:00+00:00,264.72,264.8,264.66,264.67,20674.0,589.0,264.72162
AAPL,2026-03-02 18:51:00+00:00,264.69,264.74,264.6,264.61,26770.0,697.0,264.682784
AAPL,2026-03-02 18:52:00+00:00,264.64,264.7,264.6,264.63,23853.0,603.0,264.631004
AAPL,2026-03-02 18:53:00+00:00,264.63,264.76,264.62,264.74,33695.0,720.0,264.676911
AAPL,2026-03-02 18:54:00+00:00,264.7201,264.75,264.66,264.69,25609.0,643.0,264.704562
AAPL,2026-03-02 18:55:00+00:00,264.68,264.755,264.66,264.68,26492.0,703.0,264.715437
AAPL,2026-03-02 18:56:00+00:00,264.675,264.745,264.665,264.73,18551.0,538.0,264.703407
AAPL,2026-03-02 18:57:00+00:00,264.725,264.76,264.6,264.66,32509.0,663.0,264.673451
AAPL,2026-03-02 18:58:00+00:00,264.655,264.69,264.5,264.555,44461.0,744.0,264.608919
AAPL,2026-03-02 18:59:00+00:00,264.57,264.71,264.565,264.64,27510.0,667.0,264.646521
AAPL,2026-03-02 19:00:00+00:00,264.62,264.65,264.54,264.59,35599.0,864.0,264.594762
AAPL,2026-03-02 19:01:00+00:00,264.58,264.698,264.5,264.54,28539.0,703.0,264.607684
AAPL,2026-03-02 19:02:00+00:00,264.53,264.56,264.4061,264.56,36905.0,780.0,264.47754
AAPL,2026-03-02 19:03:00+00:00,264.55,264.69,264.5,264.6644,37583.0,778.0,264.605006
AAPL,2026-03-02 19:04:00+00:00,264.665,264.8699,264.65,264.79,36934.0,723.0,264.739829
AAPL,2026-03-02 19:05:00+00:00,264.81,264.82,264.68,264.71,39436.0,755.0,264.770868
AAPL,2026-03-02 19:06:00+00:00,264.675,264.9284,264.65,264.89,40031.0,786.0,264.831507
AAPL,2026-03-02 19:07:00+00:00,264.91,264.99,264.86,264.9499,31590.0,685.0,264.929782
AAPL,2026-03-02 19:08:00+00:00,264.929,265.1,264.91,264.92,44121.0,803.0,264.994021
AAPL,2026-03-02 19:09:00+00:00,264.925,265.3,264.89,265.28,55562.0,788.0,265.113237
AAPL,2026-03-02 19:10:00+00:00,265.295,265.37,265.257,265.32,26410.0,600.0,265.309428
AAPL,2026-03-02 19:11:00+00:00,265.32,265.59,265.3,265.5893,56628.0,984.0,265.428581
AAPL,2026-03-02 19:12:00+00:00,265.595,265.83,265.56,265.79,64238.0,1120.0,265.681635
AAPL,2026-03-02 19:13:00+00:00,265.79,265.79,265.71,265.71,38173.0,774.0,265.74691
AAPL,2026-03-02 19:14:00+00:00,265.69,265.765,265.6601,265.74,43004.0,763.0,265.719803
AAPL,2026-03-02 19:15:00+00:00,265.74,266.0103,265.74,265.82,47438.0,927.0,265.925308
AAPL,2026-03-02 19:16:00+00:00,265.82,265.98,265.82,265.94,52310.0,909.0,265.922341
AAPL,2026-03-02 19:17:00+00:00,265.94,266.05,265.9001,265.94,32791.0,761.0,265.98962
AAPL,2026-03-02 19:18:00+00:00,265.93,266.005,265.9,265.98,33444.0,789.0,265.944599
AAPL,2026-03-02 19:19:00+00:00,265.995,266.04,265.87,265.97,37507.0,753.0,265.963633
AAPL,2026-03-02 19:20:00+00:00,265.97,266.2,265.96,265.99,53096.0,1158.0,266.029525
AAPL,2026-03-02 19:21:00+00:00,266.005,266.13,265.92,266.035,64566.0,1245.0,266.009873
AAPL,2026-03-02 19:22:00+00:00,266.07,266.1,265.98,265.99,37617.0,738.0,266.037542
AAPL,2026-03-02 19:23:00+00:00,265.9801,266.05,265.9,265.94,27259.0,690.0,265.990293
AAPL,2026-03-02 19:24:00+00:00,265.91,266.0,265.74,265.82,122060.0,1202.0,265.905441
AAPL,2026-03-02 19:25:00+00:00,265.8016,265.84,265.7,265.8,63608.0,867.0,265.808289
AAPL,2026-03-02 19:26:00+00:00,265.8,265.985,265.8,265.961,25456.0,619.0,265.877559
AAPL,2026-03-02 19:27:00+00:00,265.96,265.965,265.87,265.94,37165.0,655.0,265.921843
AAPL,2026-03-02 19:28:00+00:00,265.96,265.98,265.8,265.8,48640.0,1044.0,265.91515
AAPL,2026-03-02 19:29:00+00:00,265.82,266.135,265.805,266.06,88229.0,1269.0,265.966054
AAPL,2026-03-02 19:30:00+00:00,266.045,266.1,265.93,265.99,58363.0,1021.0,266.042119
AAPL,2026-03-02 19:31:00+00:00,265.99,266.0,265.83,265.84,66072.0,1239.0,265.922164
AAPL,2026-03-02 19:32:00+00:00,265.84,266.1,265.83,266.0,67492.0,1193.0,265.961278
AAPL,2026-03-02 19:33:00+00:00,266.01,266.35,265.97,266.35,60669.0,1205.0,266.203116
AAPL,2026-03-02 19:34:00+00:00,266.36,266.49,266.32,266.46,77556.0,1049.0,266.413021
